# file...... Output_EVs_20kW\output_power.csv
# date...... Tue Mar 01 17:05:07 2016
# user...... Gregorio
# host...... (null)
# target.... transformer 1031
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,power_out.real,power_out.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-01-01 13:23:00 EST,+14075.9,+4611.31,+2388.58,+789.749,+4407.21,+1435.45,+7280.14,+2386.11
2000-01-01 13:24:00 EST,+13653.9,+4473.56,+2488.19,+822.686,+4077.92,+1329.1,+7087.74,+2321.78
2000-01-01 13:25:00 EST,+13522.8,+4430.41,+2356.61,+779.276,+4078.1,+1328.78,+7088.07,+2322.35
2000-01-01 13:26:00 EST,+12769.3,+4182.46,+2356.98,+780.276,+3138.89,+1022.86,+7273.46,+2379.33
2000-01-01 13:27:00 EST,+12576,+4119.59,+2343.07,+775.371,+3139.12,+1023.2,+7093.85,+2321.02
2000-01-01 13:28:00 EST,+12603,+4128.42,+2369.81,+784.058,+3139.2,+1023.06,+7094.01,+2321.3
2000-01-01 13:29:00 EST,+9269.44,+3042,+2372.04,+780.34,+3142.41,+1028.7,+3754.99,+1232.96
2000-01-01 13:30:00 EST,+9269.44,+3042,+2372.04,+780.34,+3142.41,+1028.7,+3754.99,+1232.96
2000-01-01 13:31:00 EST,+10425.7,+3414.49,+2371.24,+774.138,+6271.76,+2049.57,+1782.67,+590.785
2000-01-01 13:32:00 EST,+12706.2,+4163.06,+2138.73,+700.764,+6088.84,+1984.28,+4478.63,+1478.02
2000-01-01 13:33:00 EST,+16034.8,+5249.25,+2136.65,+704.294,+6082.5,+1973.44,+7815.61,+2571.52
2000-01-01 13:34:00 EST,+15850.4,+5188.16,+1939.24,+639.532,+5964.43,+1934.04,+7946.76,+2614.59
2000-01-01 13:35:00 EST,+17981.6,+5880.69,+2056.16,+680.864,+5872.92,+1898.24,+10052.6,+3301.59
2000-01-01 13:36:00 EST,+17991.2,+5884.15,+2176.28,+720.708,+5762.24,+1862.95,+10052.6,+3300.49
2000-01-01 13:37:00 EST,+17835.8,+5833.27,+2176.39,+720.91,+5606.22,+1812.71,+10053.1,+3299.66
2000-01-01 13:38:00 EST,+15850.1,+5189.38,+2376.2,+784.178,+5420.88,+1759.93,+8053.06,+2645.27
2000-01-01 13:39:00 EST,+15884.2,+5200.57,+2376.2,+784.163,+5455.02,+1771.09,+8053.03,+2645.32
2000-01-01 13:40:00 EST,+16205.1,+5305.57,+2495.36,+823.552,+5463.53,+1774.02,+8246.23,+2708
2000-01-01 13:41:00 EST,+16323.4,+5344.43,+2460.25,+811.766,+5666.33,+1839.95,+8196.78,+2692.72
2000-01-01 13:42:00 EST,+16195.2,+5301.16,+2074.47,+684.92,+5712.98,+1853.02,+8407.7,+2763.22
2000-01-01 13:43:00 EST,+16195.2,+5301.16,+2074.47,+684.92,+5712.98,+1853.02,+8407.7,+2763.22
2000-01-01 13:44:00 EST,+16248.2,+5319.07,+2134.68,+704.611,+5813.52,+1886.33,+8300.03,+2728.12
2000-01-01 13:45:00 EST,+13320.4,+4361.33,+2240.96,+742.861,+2771.63,+903.978,+8307.78,+2714.49
2000-01-01 13:46:00 EST,+13471.8,+4411.93,+2295.1,+760.194,+3007.63,+981.077,+8169.11,+2670.66
2000-01-01 13:47:00 EST,+13915.8,+4557.36,+2542,+842.038,+3007.28,+981.265,+8366.51,+2734.06
2000-01-01 13:48:00 EST,+11259.9,+3692.53,+2557.51,+844.003,+3091.6,+1011.29,+5610.83,+1837.24
2000-01-01 13:49:00 EST,+11451.2,+3755.39,+2708.83,+893.739,+3131.78,+1024.53,+5610.6,+1837.12
2000-01-01 13:50:00 EST,+11767.8,+3859.44,+3026.11,+998.192,+3131.54,+1024.93,+5610.14,+1836.31
2000-01-01 13:51:00 EST,+11540.5,+3784.16,+2576.61,+850.452,+3131.79,+1023.86,+5832.09,+1909.85
2000-01-01 13:52:00 EST,+11464.2,+3759.09,+2576.69,+850.596,+3055.19,+998.968,+5832.28,+1909.53
2000-01-01 13:53:00 EST,+8146.68,+2675.12,+2400.09,+787.833,+3269.3,+1072.67,+2477.29,+814.615
2000-01-01 13:54:00 EST,+8559.46,+2810.53,+2421.09,+795.188,+3268.9,+1072.18,+2869.47,+943.161
2000-01-01 13:55:00 EST,+11029.3,+3616.46,+2524.77,+827.436,+5290.09,+1728.74,+3214.48,+1060.29
2000-01-01 13:56:00 EST,+11421.8,+3746.06,+2800.09,+918.133,+5102.12,+1668.23,+3519.63,+1159.7
2000-01-01 13:57:00 EST,+13619.5,+4464.13,+2976,+979.949,+5098.61,+1663.07,+5544.88,+1821.11
2000-01-01 13:58:00 EST,+13732.5,+4500.8,+2856.21,+940.802,+5098.53,+1662.26,+5777.79,+1897.73
2000-01-01 13:59:00 EST,+14166.8,+4642.82,+2855.83,+940.733,+5318.88,+1733.14,+5992.12,+1968.94
2000-01-01 14:00:00 EST,+12147.9,+3983.9,+2857.76,+937.479,+5322.28,+1739.03,+3967.84,+1307.39
2000-01-01 14:01:00 EST,+15133.9,+4958.29,+2796.97,+922.145,+5317.63,+1731.04,+7019.29,+2305.1
2000-01-01 14:02:00 EST,+14800.9,+4845.41,+2797.06,+913.81,+8121.31,+2644.3,+3882.52,+1287.29
2000-01-01 14:03:00 EST,+14645.3,+4794.42,+2813.03,+919.214,+7949.6,+2588,+3882.63,+1287.21
2000-01-01 14:04:00 EST,+14733.6,+4823.43,+2812.96,+919.329,+7949.38,+2587.64,+3971.25,+1316.47
2000-01-01 14:05:00 EST,+15046.4,+4925.38,+2944.41,+961.81,+8131.19,+2646.97,+3970.84,+1316.6
2000-01-01 14:06:00 EST,+15132.4,+4953.65,+3033.89,+990.722,+8175.18,+2662.16,+3923.33,+1300.77
2000-01-01 14:07:00 EST,+15247.8,+4991.57,+3033.79,+990.896,+8174.87,+2661.65,+4039.16,+1339.03
2000-01-01 14:08:00 EST,+15294.8,+5007.15,+3056.24,+998.042,+8115.69,+2642.37,+4122.92,+1366.74
2000-01-01 14:09:00 EST,+18490.8,+6052.6,+3259.04,+1070.23,+8107.43,+2629.64,+7124.29,+2352.74
2000-01-01 14:10:00 EST,+18376.9,+6014.76,+3058.22,+1004.32,+8236.79,+2670.46,+7081.94,+2339.99
2000-01-01 14:11:00 EST,+16572.5,+5428.75,+3322.38,+1093.89,+6263.62,+2036.94,+6986.5,+2297.92
2000-01-01 14:12:00 EST,+16336.5,+5351.93,+3440.77,+1131.88,+6264.29,+2039.24,+6631.41,+2180.82
2000-01-01 14:13:00 EST,+16369.1,+5362.8,+3440.74,+1131.94,+6264.15,+2039.01,+6664.25,+2191.85
2000-01-01 14:14:00 EST,+18049.5,+5914.73,+5127.08,+1684.45,+6261.26,+2043.91,+6661.12,+2186.38
2000-01-01 14:15:00 EST,+17963.1,+5886.64,+5323.09,+1748.54,+6132.59,+2002.92,+6507.38,+2135.18
2000-01-01 14:16:00 EST,+17861.5,+5853.52,+5461.41,+1793.29,+6072.47,+1984.04,+6327.59,+2076.19
2000-01-01 14:17:00 EST,+16148.9,+5291.69,+3763.23,+1237.4,+6054.94,+1972.67,+6330.75,+2081.62
2000-01-01 14:18:00 EST,+18386.5,+6023.46,+5861.83,+1921.81,+6198.92,+2027.67,+6325.76,+2073.98
2000-01-01 14:19:00 EST,+18332.7,+6005.62,+5743.4,+1882.26,+6422.89,+2100.53,+6166.44,+2022.83
2000-01-01 14:20:00 EST,+20397.9,+6679.74,+5739.69,+1887.85,+6580.56,+2145.1,+8077.61,+2646.79
2000-01-01 14:21:00 EST,+27805.8,+9029.48,+3447.27,+1123.13,+16009.2,+5103.79,+8349.25,+2802.56
2000-01-01 14:22:00 EST,+25506.3,+8312.15,+3869.93,+1264.48,+13328.2,+4277.22,+8308.17,+2770.45
2000-01-01 14:23:00 EST,+23215.1,+7558.96,+3456.81,+1124.49,+13541.7,+4358.73,+6216.52,+2075.75
2000-01-01 14:24:00 EST,+13957.4,+4576.59,+3477.44,+1146.65,+4243.35,+1387.07,+6236.61,+2042.87
2000-01-01 14:25:00 EST,+16602.1,+5441.48,+6248.61,+2052.7,+4239.69,+1393.76,+6113.82,+1995.02
2000-01-01 14:26:00 EST,+19309.1,+6319.75,+9132.65,+2990.54,+4068.48,+1345.65,+6107.92,+1983.56
2000-01-01 14:27:00 EST,+19244.8,+6298.53,+9120.87,+2987.35,+4015.7,+1328.03,+6108.2,+1983.14
2000-01-01 14:28:00 EST,+19089.4,+6247.62,+9121.43,+2986.43,+4015.89,+1328.38,+5952.09,+1932.81
2000-01-01 14:29:00 EST,+15646.4,+5117.73,+9040.54,+2939.53,+4028.68,+1337.94,+2577.15,+840.263
2000-01-01 14:30:00 EST,+17627.9,+5769.56,+8852.92,+2887.42,+4027.21,+1334.48,+4747.79,+1547.66
2000-01-01 14:31:00 EST,+17374,+5685.51,+8845.73,+2882.84,+4027.4,+1335.11,+4500.91,+1467.56
2000-01-01 14:32:00 EST,+16993.6,+5560.25,+8880.55,+2892.45,+3954.22,+1311.46,+4158.79,+1356.34
2000-01-01 14:33:00 EST,+14651.8,+4790.45,+8778.99,+2850.06,+3956.09,+1314.64,+1916.74,+625.751
2000-01-01 14:34:00 EST,+14508.1,+4744.47,+8599.92,+2792.89,+3956.3,+1314.2,+1951.89,+637.381
2000-01-01 14:35:00 EST,+24127.5,+7880.38,+9008.82,+2980.41,+3977.25,+1307.39,+11141.4,+3592.57
2000-01-01 14:36:00 EST,+24351.6,+7952.64,+8910.96,+2950.05,+3976.96,+1306.59,+11463.7,+3696
2000-01-01 14:37:00 EST,+24340.1,+7948.58,+8777.73,+2907.07,+3981.9,+1307.78,+11580.4,+3733.73
2000-01-01 14:38:00 EST,+15174.7,+4962.48,+8759.75,+2845.81,+4036.27,+1340.65,+2378.72,+776.019
2000-01-01 14:39:00 EST,+14697.4,+4807.35,+8553.45,+2781.04,+3764.87,+1250.15,+2379.12,+776.163
2000-01-01 14:40:00 EST,+16517.1,+5405.51,+8547.69,+2792.39,+3478.56,+1152.63,+4490.89,+1460.49
2000-01-01 14:41:00 EST,+13130.9,+4305.88,+5432.04,+1782.93,+3345.75,+1101.64,+4353.1,+1421.31
2000-01-01 14:42:00 EST,+12867.8,+4219.51,+5432.54,+1783.8,+3081.81,+1015.02,+4353.47,+1420.69
2000-01-01 14:43:00 EST,+13109,+4290.05,+7758.97,+2527.75,+3081.2,+1022.13,+2268.82,+740.174
2000-01-01 14:44:00 EST,+15279.1,+5003.4,+7584.55,+2478.99,+3188.42,+1055.12,+4506.14,+1469.29
2000-01-01 14:45:00 EST,+14827.3,+4856.23,+7253.04,+2372.88,+2966.64,+981.14,+4607.66,+1502.21
2000-01-01 14:46:00 EST,+12713.2,+4169.41,+4822.45,+1582.72,+3097.4,+1019.42,+4793.3,+1567.27
2000-01-01 14:47:00 EST,+10516.8,+3449.55,+4824.95,+1578.52,+3098.82,+1021.97,+2593.05,+849.057
2000-01-01 14:48:00 EST,+12613.5,+4135.81,+4820.67,+1570.88,+5261.91,+1732.32,+2530.88,+832.607
2000-01-01 14:49:00 EST,+12582.3,+4125.18,+4820.57,+1570.15,+5389.4,+1774.25,+2372.3,+780.771
2000-01-01 14:50:00 EST,+12855.7,+4214.59,+4820.24,+1569.59,+5663.34,+1863.96,+2372.14,+781.041
2000-01-01 14:51:00 EST,+13376.9,+4379.69,+7068.16,+2302.03,+3808.46,+1260.99,+2500.3,+816.67
2000-01-01 14:52:00 EST,+13775,+4509.93,+7318.2,+2383.98,+3774.03,+1249.87,+2682.73,+876.076
2000-01-01 14:53:00 EST,+14290.2,+4679.06,+7474.59,+2434.84,+4133.04,+1368.02,+2682.6,+876.195
2000-01-01 14:54:00 EST,+16505.4,+5406.48,+7348.66,+2404.37,+4191.29,+1383.6,+4965.49,+1618.51
2000-01-01 14:55:00 EST,+16122.8,+5281.24,+7162.95,+2343.66,+4099.06,+1352.83,+4860.8,+1584.75
2000-01-01 14:56:00 EST,+18090.1,+5918.98,+9265.04,+3023.82,+4096.53,+1357.51,+4728.49,+1537.65
2000-01-01 14:57:00 EST,+17820.6,+5830.62,+9148.03,+2984.94,+3944.21,+1307.74,+4728.4,+1537.94
2000-01-01 14:58:00 EST,+17739.4,+5803.87,+9148.45,+2984.5,+3944.32,+1307.81,+4646.66,+1511.56
2000-01-01 14:59:00 EST,+17854.2,+5841.65,+9148.41,+2984.12,+4081.71,+1353.05,+4624.05,+1504.48
2000-01-01 15:00:00 EST,+17885.9,+5851.65,+9313.8,+3038.61,+3934.89,+1304.83,+4637.2,+1508.2
2000-01-01 15:01:00 EST,+25513,+8344.03,+9510.85,+3123.92,+5953.61,+1960.18,+10048.5,+3259.93
2000-01-01 15:02:00 EST,+23094.3,+7556.71,+7187.41,+2368.38,+5849.94,+1915.29,+10056.9,+3273.04
2000-01-01 15:03:00 EST,+23199.3,+7591.08,+7292.87,+2403,+5849.78,+1915.57,+10056.6,+3272.51
2000-01-01 15:04:00 EST,+21131.9,+6910.8,+7298.78,+2413.27,+3717.14,+1220.33,+10116,+3277.2
2000-01-01 15:05:00 EST,+24059.6,+7871.8,+7290.65,+2400.48,+6468.71,+2115.65,+10300.2,+3355.67
2000-01-01 15:06:00 EST,+24084.2,+7879.78,+7290.58,+2400.69,+6458.49,+2112.2,+10335.1,+3366.88
2000-01-01 15:07:00 EST,+24113.6,+7889.37,+7351.5,+2420.79,+6427,+2102.18,+10335.1,+3366.4
2000-01-01 15:08:00 EST,+23895.7,+7818.08,+7571.53,+2493.4,+6142.75,+2010.59,+10181.4,+3314.09
2000-01-01 15:09:00 EST,+24199.5,+7917.04,+7703.2,+2536.89,+6142.26,+2010.68,+10354,+3369.47
2000-01-01 15:10:00 EST,+22092,+7233.33,+7586.63,+2488.21,+6274.33,+2059.01,+8231.05,+2686.1
2000-01-01 15:11:00 EST,+19815.3,+6490.82,+7592.07,+2479.81,+6150.24,+2024.16,+6072.96,+1986.85
2000-01-01 15:12:00 EST,+19729.5,+6462.38,+7796.76,+2546.99,+5859.7,+1929.95,+6072.99,+1985.44
2000-01-01 15:13:00 EST,+19538.9,+6399.93,+7797.34,+2547.93,+5678.36,+1870.43,+6063.24,+1981.57
2000-01-01 15:14:00 EST,+16290.8,+5334.3,+7708.26,+2505.24,+5498.01,+1817.92,+3084.48,+1011.15
2000-01-01 15:15:00 EST,+16334.5,+5349.13,+7525.38,+2446.85,+5484.52,+1812.58,+3324.62,+1089.7
2000-01-01 15:16:00 EST,+16297.6,+5336.42,+7586.76,+2464.89,+5681.66,+1878.25,+3029.18,+993.275
2000-01-01 15:17:00 EST,+18862.9,+6174.55,+7581.68,+2457.03,+8202.77,+2704.17,+3078.49,+1013.36
2000-01-01 15:18:00 EST,+19661.4,+6434.71,+7810.86,+2528.52,+8763.71,+2889.47,+3086.81,+1016.73
2000-01-01 15:19:00 EST,+19891.7,+6510.4,+8150.01,+2639.8,+8544.46,+2818.42,+3197.25,+1052.18
2000-01-01 15:20:00 EST,+22466.2,+7342.29,+10227.4,+3296.33,+8722.71,+2890.6,+3516.09,+1155.36
2000-01-01 15:21:00 EST,+22551.1,+7370.46,+10212,+3292.07,+8722.66,+2890.08,+3616.48,+1188.32
2000-01-01 15:22:00 EST,+22311,+7292.63,+10274.2,+3315.76,+8226.08,+2725.99,+3810.65,+1250.88
2000-01-01 15:23:00 EST,+18340.2,+6001.82,+6080.26,+1973.36,+8390.93,+2750.67,+3869.04,+1277.79
2000-01-01 15:24:00 EST,+18475.4,+6046.06,+6158.32,+1998.6,+8477.16,+2779.23,+3839.97,+1268.23
2000-01-01 15:25:00 EST,+13130.4,+4304.58,+3571,+1169.63,+5712.28,+1867.06,+3847.1,+1267.89
2000-01-01 15:26:00 EST,+13636.5,+4469.78,+3368.91,+1104.03,+6061.18,+1978.81,+4206.38,+1386.94
2000-01-01 15:27:00 EST,+13709.2,+4493.62,+3369.1,+1103.26,+6430.78,+2100.54,+3909.36,+1289.82
2000-01-01 15:28:00 EST,+13405,+4393.97,+3352.32,+1097.55,+6337.8,+2070.75,+3714.87,+1225.67
2000-01-01 15:29:00 EST,+13686.5,+4485.64,+3209.84,+1051.38,+6448.33,+2104.89,+4028.29,+1329.37
2000-01-01 15:30:00 EST,+13617.9,+4462.94,+2992.67,+980.518,+6480.92,+2114.54,+4144.27,+1367.89
2000-01-01 15:31:00 EST,+16868.4,+5524.63,+3525.47,+1160.45,+6296.74,+2046.89,+7046.19,+2317.28
2000-01-01 15:32:00 EST,+16826.3,+5510.99,+3505.49,+1153.72,+6348.6,+2064.23,+6972.17,+2293.03
2000-01-01 15:33:00 EST,+17147.7,+5615.81,+3464.92,+1140.32,+6587.59,+2141.07,+7095.2,+2334.42
2000-01-01 15:34:00 EST,+17718.7,+5799.98,+3464.27,+1138.41,+7376.82,+2394.37,+6877.63,+2267.19
2000-01-01 15:35:00 EST,+19880.4,+6510.41,+5488.85,+1796.01,+7368.86,+2406.78,+7022.73,+2307.63
2000-01-01 15:36:00 EST,+20161.1,+6602.01,+5590.43,+1827.61,+7643.79,+2497.17,+6926.83,+2277.23
2000-01-01 15:37:00 EST,+18632.3,+6104.01,+5294.92,+1732.16,+6869.46,+2247.47,+6467.92,+2124.38
2000-01-01 15:38:00 EST,+16602.2,+5437.83,+3451.67,+1134.05,+6678.32,+2172.94,+6472.19,+2130.84
2000-01-01 15:39:00 EST,+21753.3,+7124.52,+6490.99,+2123.59,+8784.9,+2868.64,+6477.42,+2132.29
2000-01-01 15:40:00 EST,+21203.8,+6944.54,+6143.34,+2010.85,+8582.03,+2800.61,+6478.43,+2133.08
2000-01-01 15:41:00 EST,+21356.8,+6994.75,+6124.65,+2005.31,+8610.89,+2809.63,+6621.3,+2179.81
2000-01-01 15:42:00 EST,+19169.9,+6280.18,+6281.91,+2061.41,+6263.13,+2045.44,+6624.9,+2173.33
2000-01-01 15:43:00 EST,+22148.4,+7246.78,+6317.3,+2066.14,+9116.38,+2965.24,+6714.71,+2215.4
2000-01-01 15:44:00 EST,+24329.4,+7956.72,+6328.6,+2077.85,+9048.64,+2934.26,+8952.14,+2944.6
2000-01-01 15:45:00 EST,+26045.1,+8515.23,+6254.93,+2060.24,+9040.3,+2920.53,+10749.9,+3534.45
2000-01-01 15:46:00 EST,+26207.8,+8569.21,+6463.05,+2127.86,+9150.87,+2957.89,+10593.8,+3483.47
2000-01-01 15:47:00 EST,+23458.3,+7676,+6279.99,+2059.78,+8933.03,+2896.55,+8245.25,+2719.67
2000-01-01 15:48:00 EST,+21364.6,+6991.81,+6283.92,+2054.34,+8764.93,+2854.33,+6315.79,+2083.14
2000-01-01 15:49:00 EST,+21279.9,+6964.01,+6284.08,+2054.05,+8765.3,+2854.95,+6230.51,+2055
2000-01-01 15:50:00 EST,+21422.4,+7010.19,+6283.8,+2052.87,+9075.43,+2955.81,+6063.17,+2001.51
2000-01-01 15:51:00 EST,+18692.3,+6113.7,+6574.84,+2137.7,+9067.75,+2965.89,+3049.69,+1010.11
2000-01-01 15:52:00 EST,+18879.2,+6174.79,+6762.37,+2198.25,+9067.25,+2966.71,+3049.53,+1009.83
2000-01-01 15:53:00 EST,+18735.5,+6129.37,+6930.34,+2253.78,+8766.37,+2869.82,+3038.78,+1005.77
2000-01-01 15:54:00 EST,+18548.4,+6068.18,+6991.55,+2272.87,+8713.71,+2854.22,+2843.12,+941.09
2000-01-01 15:55:00 EST,+18695.4,+6116.27,+7036.09,+2287.58,+8796.1,+2880.79,+2863.18,+947.902
2000-01-01 15:56:00 EST,+20928.8,+6849.54,+6775.2,+2210.81,+8921.66,+2911.47,+5231.93,+1727.26
2000-01-01 15:57:00 EST,+20937,+6851.5,+6775.14,+2209.62,+9126.84,+2978.8,+5034.99,+1663.08
2000-01-01 15:58:00 EST,+21540.3,+7049.12,+6989.41,+2279.22,+9333.68,+3047.07,+5217.2,+1722.83
2000-01-01 15:59:00 EST,+17941.9,+5860.59,+3866.33,+1257.47,+10772.5,+3502.59,+3303.06,+1100.53
2000-01-01 16:00:00 EST,+18195.4,+5942.83,+3752.87,+1221.3,+11011.9,+3578.13,+3430.6,+1143.4
2000-01-01 16:01:00 EST,+17680.9,+5776.5,+3799.63,+1236.83,+10333.8,+3358.25,+3547.49,+1181.42
2000-01-01 16:02:00 EST,+17818.4,+5821.4,+3907.28,+1271.37,+10459.3,+3400.38,+3451.86,+1149.65
2000-01-01 16:03:00 EST,+17178.4,+5621.8,+3933.74,+1282.51,+9658.29,+3148.52,+3586.33,+1190.77
2000-01-01 16:04:00 EST,+17924.5,+5867.05,+4129.77,+1347.48,+9749.89,+3177.38,+4044.86,+1342.18
2000-01-01 16:05:00 EST,+18417.3,+6026.06,+4103.98,+1338.34,+10289.3,+3351,+4024.1,+1336.72
2000-01-01 16:06:00 EST,+16570.7,+5426.68,+4129.65,+1349.14,+8306.15,+2708.02,+4134.92,+1369.52
2000-01-01 16:07:00 EST,+16457.3,+5389.92,+4276.45,+1397.21,+8098.26,+2640.99,+4082.62,+1351.72
2000-01-01 16:08:00 EST,+19301.8,+6316.6,+6169.84,+2010.92,+9453.79,+3085.78,+3678.13,+1219.9
2000-01-01 16:09:00 EST,+19404.9,+6350.89,+6290.92,+2050.41,+9435.84,+3080.95,+3678.14,+1219.53
2000-01-01 16:10:00 EST,+22736.1,+7440.95,+9576.78,+3108.92,+9484.36,+3117.96,+3674.98,+1214.07
2000-01-01 16:11:00 EST,+20902.1,+6843.74,+8710.77,+2830.01,+8454.51,+2781.92,+3736.8,+1231.81
2000-01-01 16:12:00 EST,+23779.5,+7787.53,+8960.59,+2920.77,+8733.14,+2865.26,+6085.79,+2001.51
2000-01-01 16:13:00 EST,+24166.4,+7914.49,+9041.92,+2948.25,+8765.8,+2875.91,+6358.72,+2090.33
2000-01-01 16:14:00 EST,+26195.5,+8568.43,+8961.77,+2912.34,+10931.4,+3574.61,+6302.41,+2081.48
2000-01-01 16:15:00 EST,+24153,+7897.69,+8616.22,+2792.85,+10939,+3582.94,+4597.76,+1521.9
2000-01-01 16:16:00 EST,+24464.4,+7999.88,+8656.02,+2805.95,+11014.4,+3607.33,+4793.96,+1586.6
2000-01-01 16:17:00 EST,+25133.1,+8217.2,+8716.38,+2824.42,+11467.4,+3753.76,+4949.32,+1639.02
2000-01-01 16:18:00 EST,+24875.5,+8130.49,+8675.85,+2809.31,+11528.4,+3773.39,+4671.25,+1547.78
2000-01-01 16:19:00 EST,+29540,+9643.9,+11168.9,+3589.25,+13741.2,+4521.39,+4629.9,+1533.27
2000-01-01 16:20:00 EST,+28969.1,+9473.99,+11236.4,+3639.82,+11233.1,+3697.28,+6499.67,+2136.89
2000-01-01 16:21:00 EST,+31297.9,+10227,+11264.9,+3637.88,+13150.6,+4317.67,+6882.33,+2271.48
2000-01-01 16:22:00 EST,+26742.6,+8750.31,+8956.04,+2918.63,+10210.9,+3335.58,+7575.63,+2496.1
2000-01-01 16:23:00 EST,+25219.9,+8250.8,+9359.37,+3038.45,+10199.4,+3344.19,+5661.19,+1868.15
2000-01-01 16:24:00 EST,+25177.7,+8239.54,+9512.15,+3089.22,+10290.5,+3377,+5375.06,+1773.33
2000-01-01 16:25:00 EST,+28316.3,+9265.42,+9485.1,+3086.2,+11050.4,+3614.77,+7780.8,+2564.44
2000-01-01 16:26:00 EST,+28164.7,+9214.88,+9314.81,+3029.28,+11217.1,+3668.6,+7632.77,+2517.01
2000-01-01 16:27:00 EST,+28114.8,+9199.42,+9085.26,+2956.73,+11185.1,+3655.93,+7844.44,+2586.76
2000-01-01 16:28:00 EST,+27073.9,+8863.16,+9249.55,+3014.25,+10074.8,+3299.36,+7749.56,+2549.55
2000-01-01 16:29:00 EST,+24261.2,+7945.28,+7317.61,+2388.81,+8995.75,+2943.86,+7947.85,+2612.62
2000-01-01 16:30:00 EST,+26774.5,+8763.95,+7412.47,+2414.9,+11361.9,+3710.09,+8000.13,+2638.96
2000-01-01 16:31:00 EST,+27193.9,+8900.41,+7550.61,+2458.53,+11612.7,+3792.2,+8030.57,+2649.68
2000-01-01 16:32:00 EST,+37067.7,+12109.8,+7821.85,+2568.33,+13657.9,+4419.64,+15588,+5121.81
2000-01-01 16:33:00 EST,+35381,+11561.2,+8032.65,+2643.11,+11587.1,+3757.69,+15761.3,+5160.39
2000-01-01 16:34:00 EST,+35338.6,+11548.1,+8217.1,+2704,+11402.7,+3700.09,+15718.8,+5143.96
2000-01-01 16:35:00 EST,+26223.4,+8586.93,+8376.55,+2734.68,+9284.29,+3041.55,+8562.53,+2810.69
2000-01-01 16:36:00 EST,+31485.8,+10302.4,+11300.2,+3691.47,+9691.85,+3184.91,+10493.8,+3425.98
2000-01-01 16:37:00 EST,+31521,+10313.4,+11458.6,+3741.86,+9610,+3160.38,+10452.4,+3411.16
2000-01-01 16:38:00 EST,+42726.6,+13931.3,+11151.7,+3700.13,+11555,+3741.97,+20019.8,+6489.17
2000-01-01 16:39:00 EST,+40682.7,+13274.7,+10937.9,+3614.21,+11659.3,+3783.95,+18085.4,+5876.55
2000-01-01 16:40:00 EST,+43306.5,+14122.3,+11092.8,+3673.95,+12022.3,+3893.72,+20191.4,+6554.65
2000-01-01 16:41:00 EST,+30941,+10123.9,+11411.1,+3723.3,+9346.18,+3076.04,+10183.7,+3324.57
2000-01-01 16:42:00 EST,+30842.1,+10091.6,+11380.6,+3715.95,+9089.35,+2991.81,+10372.2,+3383.8
2000-01-01 16:43:00 EST,+33057.9,+10800.4,+13873,+4515.28,+9056.99,+2995.4,+10127.9,+3289.71
2000-01-01 16:44:00 EST,+31885.2,+10415.2,+13751.6,+4486.33,+7878.69,+2605.49,+10254.9,+3323.38
2000-01-01 16:45:00 EST,+29880.4,+9759.72,+13758.3,+4473.27,+8064.73,+2672.23,+8057.36,+2614.23
2000-01-01 16:46:00 EST,+29011.4,+9490.21,+12966.7,+4230.61,+8125.69,+2683.42,+7918.96,+2576.18
2000-01-01 16:47:00 EST,+28995.3,+9484.29,+13062.2,+4259.33,+8194.07,+2706.81,+7739.08,+2518.15
2000-01-01 16:48:00 EST,+31298,+10235.8,+13054.5,+4241.06,+10442.7,+3444.83,+7800.85,+2549.92
2000-01-01 16:49:00 EST,+29105.9,+9521.65,+11027.8,+3585.83,+10285.7,+3384.89,+7792.49,+2550.92
2000-01-01 16:50:00 EST,+29314.3,+9589.69,+10646.7,+3461.29,+10768.8,+3538.56,+7898.82,+2589.84
2000-01-01 16:51:00 EST,+27262.7,+8917.54,+10806.7,+3560.8,+6140.63,+2019.94,+10315.3,+3336.8
2000-01-01 16:52:00 EST,+27587.3,+9023.13,+11003.6,+3625.67,+6120.37,+2013.73,+10463.3,+3383.73
2000-01-01 16:53:00 EST,+29683.7,+9704.98,+11020.1,+3641,+6236.52,+2047.97,+12427.1,+4016.02
2000-01-01 16:54:00 EST,+30035.4,+9820.02,+11536.5,+3808.33,+6217.23,+2043.74,+12281.7,+3967.95
2000-01-01 16:55:00 EST,+30172.7,+9864.31,+11625.9,+3838.73,+6149.17,+2021.66,+12397.6,+4003.91
2000-01-01 16:56:00 EST,+24370.4,+7977.15,+8382.17,+2767.88,+5957.12,+1951.27,+10031.2,+3258
2000-01-01 16:57:00 EST,+24291.8,+7951.91,+8358.52,+2758.76,+6053.57,+1983.13,+9879.7,+3210.02
2000-01-01 16:58:00 EST,+24271.7,+7944.88,+8519.52,+2812.8,+5810.05,+1903.9,+9942.17,+3228.18
2000-01-01 16:59:00 EST,+21722.4,+7117.35,+8230.54,+2705.01,+5875.58,+1930.57,+7616.31,+2481.78
2000-01-01 17:00:00 EST,+24741.4,+8096.82,+11417.1,+3737.42,+5924.97,+1959.64,+7399.35,+2399.76
